Row#;specobjid;ra;dec;class;subclass;h_alpha_flux;h_beta_flux;oiii_5007_flux;nii_6584_flux;sii_6731_flux;oi_6300_flux
1;299489676975171000.0;14671421.0;-10413043.0;GALAXY;;4621176.0;9878678.0;7229009.0;2059046.0;1030551.0;1614372.0
2;299489677444933000.0;14671421.0;-10413043.0;GALAXY;STARFORMING;4725904.0;1194956.0;6839606.0;2241136.0;8418053.0;1859493.0
3;299489951853078000.0;14691945.0;-.990;GALAXY;;1546943.0;8996722.0;.201;2356914.0;6665386.0;-.851
4;299489952322840000.0;14674413.0;-.652;GALAXY;;3417222.0;6602319.0;5172892.0;-2430531.0;-.497;3155121.0
5;299490226730985000.0;14690229.0;-.985;QSO;BROADLINE;.0;9632452.0;8841073.0;.0;.0;.0
6;299490227200747000.0;14690229.0;-.985;QSO;BROADLINE;.0;8177763.0;9565276.0;.0;.0;.0
7;299490501608892000.0;14685983.0;-.809;GALAXY;;1846744.0;6541351.0;1952857.0;116389.0;6273335.0;1590457.0
8;299490502078654000.0;14662857.0;-.765;GALAXY;STARFORMING;9940005.0;2564047.0;2144437.0;5159155.0;2165778.0;8490424.0
9;299490776486799000.0;14676339.0;-.810;GALAXY;;.0;-1128703.0;-1384024.0;.0;.0;4626935.0
10;299491051364706000.0;1469639.0;-.545;GALAXY;STARBURST;1815262.0;473665.0;1185567.0;5413749.0;1916762.0;4319232.0
11;299491051834468000.0;14663167.0;-.988;GALAXY;STARFORMING;1273058.0;3833226.0;3546671.0;2578963.0;2572297.0;6269853.0
12;299491326712375000.0;14691945.0;-.990;GALAXY;;1332324.0;7017897.0;8564038.0;1352668.0;4062315.0;4218018.0
13;299491601120520000.0;14660721.0;-1240753.0;GALAXY;;1380578.0;-1125585.0;7689462.0;1312912.0;5171501.0;.229
14;299491876468189000.0;14676339.0;-.810;GALAXY;;.0;6937439.0;-2642639.0;.0;.0;2700758.0
15;299492150876334000.0;14672794.0;-.557;GALAXY;;4048693.0;1889721.0;5567666.0;4083941.0;-.516;5148977.0
16;299492151346096000.0;14662282.0;-.951;GALAXY;;.336;-1489969.0;-6192745.0;.196;.0;-7593986.0
17;299492425754241000.0;14674413.0;-.652;GALAXY;;-.049;7467945.0;113536.0;6588124.0;1725383.0;-.737
18;299492426224003000.0;1469341.0;-.670;GALAXY;;2306012.0;2113889.0;2671434.0;-.289;-.299;-2812743.0
19;299492700632147000.0;14659272.0;-.760;GALAXY;STARFORMING;2115018.0;5318228.0;1559901.0;7635482.0;2847964.0;7211103.0
20;299492701101910000.0;1469639.0;-.545;GALAXY;STARFORMING;1955197.0;4286956.0;1626119.0;612213.0;2430562.0;218458.0
21;299492975510054000.0;1469341.0;-.670;GALAXY;;451559.0;4322529.0;-3757236.0;-2101479.0;-.553;2215544.0
22;299492975979816000.0;1469635.0;-.759;GALAXY;;2155664.0;3303172.0;177017.0;1584072.0;7073156.0;3169814.0
23;299493250387961000.0;14691375.0;-.644;STAR;A0;-9758221.0;-2587914.0;3249262.0;-1172761.0;4795624.0;-1327688.0
24;299493250857723000.0;14694999.0;-.592;GALAXY;STARFORMING;2291325.0;6080691.0;2973346.0;7387218.0;3385824.0;7237874.0
25;299493525265868000.0;14694999.0;-.592;GALAXY;STARFORMING;2331141.0;6210917.0;3572292.0;7103431.0;3256358.0;767483.0
26;299493525735630000.0;14691375.0;-.644;STAR;A0;-3709236.0;-6361556.0;.184;-4046913.0;.598;2549142.0
27;299493800143775000.0;14663167.0;-.988;GALAXY;STARFORMING;1168699.0;3678978.0;3256529.0;2523568.0;231536.0;2733802.0
28;299493800613537000.0;14685983.0;-.809;GALAXY;;1144371.0;4320487.0;1125784.0;1936126.0;6200619.0;.592
29;299494075021682000.0;14662857.0;-.765;GALAXY;STARFORMING;9923278.0;2619861.0;172893.0;490535.0;1877828.0;5045829.0
30;299494075491444000.0;14659272.0;-.760;GALAXY;STARFORMING;2062126.0;4694843.0;1443169.0;7437387.0;2693752.0;4169487.0
31;299494349899589000.0;14662282.0;-.951;GALAXY;;2242987.0;-1744769.0;2745392.0;1062609.0;.0;-4276431.0
32;299494350369351000.0;1468577.0;-.663;GALAXY;;2984661.0;1079047.0;.239;1009893.0;5914584.0;3174782.0
33;299494624777496000.0;1468577.0;-.663;GALAXY;;2762048.0;5740711.0;3604091.0;130033.0;5453747.0;2678119.0
34;299494625247258000.0;14672794.0;-.557;GALAXY;;239577.0;1910229.0;1435587.0;1194982.0;510035.0;-536303.0
35;299494899655403000.0;1469635.0;-.759;GALAXY;;2205403.0;1673159.0;1935973.0;1327273.0;5186358.0;221756.0
36;299494900125165000.0;14660721.0;-1240753.0;GALAXY;;9751845.0;5708354.0;-1006859.0;7521489.0;3144401.0;.711
37;299495175003072000.0;1470479.0;-.328;STAR;F2;-.527;-2204865.0;-.059;.516;-.046;8523685.0
38;299495449411217000.0;14725534.0;-.319;STAR;WD;1931848.0;-1825382.0;8160802.0;-2418076.0;130748.0;-1412103.0
39;299495449880979000.0;14718679.0;-.494;GALAXY;;6406422.0;1111639.0;5849055.0;4510143.0;155901.0;-2958396.0
40;299495724289124000.0;14692403.0;-.105;GALAXY;;1202203.0;-9345632.0;4362346.0;5446524.0;-8197431.0;-.780
41;299495724758886000.0;14702336.0;-.160;GALAXY;;3798845.0;3402148.0;4281445.0;1431235.0;.857;1640761.0
42;299495999167031000.0;14702336.0;-.160;GALAXY;;397061.0;977319.0;2779737.0;2555181.0;400624.0;155038.0
43;299495999636793000.0;1469108.0;-.075;GALAXY;;5991078.0;-.068;2633277.0;2369086.0;4938416.0;-.648
44;299496274044938000.0;1469108.0;-.075;GALAXY;;7323459.0;8018519.0;-.890;-113874.0;2261728.0;-7087855.0
45;299496274514700000.0;14695607.0;-.342;GALAXY;STARFORMING;7704804.0;2293367.0;2020715.0;588709.0;3711067.0;1249198.0
46;299496548922845000.0;14695607.0;-.342;GALAXY;STARFORMING;7517068.0;2623723.0;301875.0;660034.0;2885622.0;2324108.0
47;299496549392607000.0;14725534.0;-.319;STAR;WD;2479257.0;1203993.0;8590656.0;-2305095.0;3114587.0;-1505777.0
48;299496823800752000.0;1469201.0;-.306;GALAXY;;5895773.0;8351458.0;3657607.0;30143.0;1020929.0;.945
49;299496824270514000.0;14717639.0;-.354;GALAXY;STARFORMING;1293038.0;4789519.0;6274385.0;1278085.0;1588207.0;1014319.0
50;299497098678659000.0;1470479.0;-.328;STAR;F2;-6562486.0;-6717459.0;-1165203.0;-153183.0;.471;-.442
51;299497099148421000.0;14711461.0;-.165;GALAXY;;2320016.0;8378902.0;6687315.0;.103;-2809693.0;-1224121.0
52;299497373556566000.0;14709176.0;-.077;STAR;WD;-7745562.0;-951581.0;7514532.0;-2184687.0;3015735.0;-5394169.0
53;299497648434472000.0;14717639.0;-.354;GALAXY;STARFORMING;9559243.0;3296618.0;3502144.0;7722822.0;1608574.0;-1042168.0
54;299497648904235000.0;14722569.0;-.293;GALAXY;;3990361.0;9582579.0;5163755.0;1594356.0;1372628.0;3102972.0
55;299497923312379000.0;14732107.0;-.007;STAR;WD;8677769.0;-2311509.0;1177796.0;-2240322.0;1308643.0;-6487017.0
56;299497923782141000.0;14701792.0;-.127;STAR;WD;-252476.0;3597338.0;.374;-7354486.0;.263;3951946.0
57;299498198190286000.0;14694386.0;.039;STAR;G2;-2306802.0;-8862472.0;6911765.0;-2515882.0;3145413.0;-1781079.0
58;299498198660048000.0;14709176.0;-.077;STAR;WD;4160077.0;.821;-1063768.0;-5391401.0;6278533.0;-7904154.0
59;299498473068193000.0;14732951.0;.029;GALAXY;STARFORMING;4933123.0;108.990;5612985.0;3147067.0;6601417.0;2115904.0
60;299498473537955000.0;14724805.0;-.036;GALAXY;;1771392.0;4550806.0;1278992.0;1844492.0;165791.0;1891501.0
61;299498747946100000.0;14701792.0;-.127;STAR;WD;-1788418.0;-.640;1436638.0;-3898239.0;1191356.0;-8245288.0
62;299498748415862000.0;14692403.0;-.105;GALAXY;;.408;.830;.260;-7639753.0;2673957.0;-1186551.0
63;299499022824007000.0;14724805.0;-.036;GALAXY;;2074654.0;7652219.0;1200154.0;2175398.0;110464.0;.744
64;299499023293769000.0;1469201.0;-.306;GALAXY;;4318211.0;7084506.0;1737961.0;2694582.0;397719.0;.981
65;299499297701914000.0;14718679.0;-.494;GALAXY;;7427435.0;1147643.0;18207.0;5072959.0;1466408.0;157829.0
66;299499298171676000.0;14732951.0;.029;GALAXY;STARFORMING;5106647.0;9171097.0;5535548.0;3678763.0;7084364.0;1959912.0
67;299499572579821000.0;14711461.0;-.165;GALAXY;;2718623.0;-8968667.0;482096.0;1652053.0;-1465315.0;-1869725.0
68;299499573049583000.0;14732107.0;-.007;STAR;WD;3387282.0;2623257.0;1516606.0;-2202126.0;4897036.0;-959299.0
69;299499847927490000.0;14694386.0;.039;STAR;G2;-4507328.0;-2240313.0;5552994.0;-1730013.0;3110224.0;6347523.0
70;299500122335635000.0;14722569.0;-.293;GALAXY;;5647032.0;9046414.0;413738.0;219452.0;-.069;2763441.0
71;299500122805397000.0;14708969.0;-.267;GALAXY;;2517864.0;.451;1132706.0;4725068.0;.0;-1432961.0
72;299500397213542000.0;14708969.0;-.267;GALAXY;;-9884783.0;-1636484.0;131351.0;-3593698.0;.0;-4181838.0
73;299500397683304000.0;14703779.0;-.267;GALAXY;;3964566.0;-3411979.0;4586644.0;1151293.0;2636751.0;1794946.0
74;299500672091449000.0;14635184.0;-1085806.0;STAR;F5;-336997.0;-1470607.0;.605;-6878712.0;1364484.0;-64147.0
75;299500672561211000.0;14657134.0;-.957;GALAXY;STARFORMING;3513045.0;6698206.0;1808399.0;147909.0;369456.0;7274137.0
76;299500947439118000.0;14656561.0;-10847419.0;GALAXY;BROADLINE;1698101.0;2493788.0;1358997.0;2489264.0;7662032.0;3783519.0
77;299501221847263000.0;14656561.0;-10847419.0;GALAXY;BROADLINE;1632021.0;2614359.0;1393042.0;2366659.0;7519833.0;2383848.0
78;299501222317025000.0;14654425.0;-11064971.0;STAR;F9;-.702;2983228.0;-.506;.30;3227967.0;1107134.0
79;299501496725170000.0;14657273.0;-10608357.0;GALAXY;;1296179.0;289184.0;5018.0;4930979.0;1728537.0;7488265.0
80;299501497194932000.0;14630548.0;-11305512.0;GALAXY;STARBURST;3325545.0;7313292.0;2621341.0;9402802.0;30872.0;2581226.0
81;299501771603077000.0;14643394.0;-.727;STAR;F5;-4460442.0;-2537846.0;1360856.0;9352332.0;.269;-4067948.0
82;299501772072839000.0;14636033.0;-.817;GALAXY;BROADLINE;8595517.0;3605383.0;8662686.0;2038581.0;111401.0;.0
83;299502046480984000.0;14630548.0;-11305512.0;GALAXY;;.0;7867207.0;1548308.0;.0;2867208.0;3841764.0
84;299502046950746000.0;14640454.0;-.833;STAR;G5;.0;.0;.0;.0;.0;.0
85;299502321358891000.0;14654425.0;-11064971.0;STAR;F9;-.194;-2763058.0;-1059088.0;3906581.0;1568671.0;3049292.0
86;299502321828653000.0;14643281.0;-.987;GALAXY;;.945;.198;.247;3657269.0;-.150;3388505.0
87;299502596236797000.0;14643281.0;-.987;GALAXY;;4899622.0;-2583116.0;2332287.0;8507306.0;.426;3093928.0
88;299502871114704000.0;14657134.0;-.957;GALAXY;STARFORMING;3406574.0;6797112.0;1711002.0;1449492.0;4132718.0;7576077.0
89;299502871584466000.0;14635184.0;-1085806.0;STAR;F5;-4191373.0;-4223695.0;1934686.0;-1613562.0;4033629.0;-5834534.0
90;299503146462373000.0;14632349.0;-11808359.0;GALAXY;;355012.0;-1280113.0;4850393.0;2048277.0;6193921.0;-2566819.0
91;299503420870518000.0;14647335.0;-.585;STAR;CV;-1040834.0;-496591.0;-318865.0;-8224764.0;4643108.0;-546025.0
92;299503421340280000.0;14651283.0;-.846;GALAXY;STARFORMING;1151211.0;2579409.0;9584792.0;5634586.0;1536808.0;3205777.0
93;299503696218187000.0;14631179.0;-.813;GALAXY;;2343236.0;-.872;1039668.0;5842209.0;.754;-3687043.0
94;299503970626332000.0;14632349.0;-11808359.0;GALAXY;;4029648.0;-167343.0;5687741.0;6239275.0;3208817.0;3310435.0
95;299504245504239000.0;14651283.0;-.846;GALAXY;STARFORMING;1138.160;2495379.0;9197394.0;5517997.0;163149.0;3028721.0
96;299504245974001000.0;14644831.0;-.713;GALAXY;;9193564.0;194093.0;203211.0;3848589.0;1105897.0;3005624.0
97;299504520382146000.0;14636033.0;-.817;GALAXY;;2462496.0;8074019.0;1180297.0;1459007.0;3178278.0;-.683
98;299504520851908000.0;14657273.0;-10608357.0;GALAXY;STARFORMING;1446518.0;3073027.0;105722.0;5605157.0;1730779.0;6340064.0
99;299504795260053000.0;14631179.0;-.813;GALAXY;;3874465.0;.147;1839636.0;740756.0;-4500082.0;-5188269.0
100;299504795729815000.0;14643394.0;-.727;STAR;F5;-464126.0;-2842288.0;-4522871.0;1258307.0;.403;-2498157.0
101;299505070137960000.0;14627838.0;-.612;GALAXY;;2339535.0;3160849.0;3945239.0;-4058709.0;.0;-6692987.0
102;299505070607722000.0;14647335.0;-.585;STAR;CV;-247889.0;-1775779.0;4194922.0;.089;2025824.0;4333366.0
103;299505619893774000.0;14636894.0;-.668;GALAXY;;2192008.0;.814;1616815.0;50817.0;-.911;.219
104;299505620363536000.0;14627838.0;-.612;GALAXY;;4194312.0;-115893.0;6490752.0;-2807522.0;.0;8317464.0
105;299505894771681000.0;14644831.0;-.713;GALAXY;;8639615.0;1925399.0;1313203.0;3506291.0;1051476.0;3144542.0
106;299505895241443000.0;14636894.0;-.668;GALAXY;;1207947.0;416174.0;4344739.0;-370404.0;-.468;1948145.0
107;299506169649588000.0;14690232.0;-.314;GALAXY;;3289163.0;4489506.0;4462333.0;6373372.0;1663264.0;3387519.0
108;299506170119350000.0;14685757.0;-.219;GALAXY;;1895057.0;6672003.0;5863985.0;2055326.0;5376702.0;4793578.0
109;299506444527495000.0;14686432.0;-.464;GALAXY;STARFORMING;4511271.0;1048506.0;1512925.0;1516372.0;4208566.0;6879756.0
110;299506444997257000.0;14690125.0;-.413;GALAXY;STARFORMING;1312589.0;3424051.0;4640644.0;6489413.0;285483.0;137688.0
111;299506719405402000.0;14678847.0;-.311;GALAXY;STARFORMING;7303383.0;1308126.0;1706064.0;1428031.0;1335892.0;4534938.0
112;299506719875164000.0;14684292.0;-.391;GALAXY;;.0;-.465;154894.0;.0;.0;-1742639.0
113;299506994283309000.0;14677711.0;-.242;GALAXY;STARFORMING;5377407.0;1830871.0;9870777.0;2144632.0;9946355.0;2774125.0
114;299506994753071000.0;14683368.0;-.336;STAR;M6;4578366.0;7486965.0;-1210691.0;2615959.0;-3996948.0;2175904.0
115;299507269161216000.0;14683368.0;-.336;STAR;M6;4572897.0;8194508.0;-1171105.0;2135703.0;-3518018.0;8999227.0
116;299507269630978000.0;14686816.0;-.487;GALAXY;;5931511.0;103177.0;4653191.0;2677819.0;1076329.0;5708462.0
117;299507544039122000.0;14684292.0;-.391;STAR;L5.5;6915308.0;.213;-.686;-.151;-.631;623478.0
118;299507544508884000.0;14686432.0;-.464;GALAXY;STARFORMING;4354091.0;1045165.0;1689602.0;1490907.0;4039654.0;9482595.0
119;299507818917029000.0;14689158.0;-.513;GALAXY;;1385247.0;1570114.0;6049059.0;7023073.0;2066487.0;9520348.0
120;299507819386791000.0;14678847.0;-.311;GALAXY;STARFORMING;7419983.0;1767719.0;1668376.0;151418.0;1203165.0;4508569.0
121;299508094264698000.0;14682998.0;-.253;QSO;;.0;.0;.0;.0;.0;.0
122;299508368672843000.0;14690125.0;-.413;GALAXY;;1228311.0;24016.0;4877468.0;6378519.0;2440536.0;7242424.0
123;299508369142605000.0;14689158.0;-.513;GALAXY;;1436981.0;233244.0;8024322.0;6940302.0;1900349.0;5518132.0
124;299508643550750000.0;1468833.0;-.495;GALAXY;STARFORMING;3992891.0;6530417.0;3338456.0;2077139.0;3596896.0;1505324.0
125;299508644020512000.0;1468833.0;-.495;GALAXY;STARFORMING;4179288.0;7906378.0;3367719.0;2258526.0;4035917.0;8980413.0
126;299508918428657000.0;14685757.0;-.219;GALAXY;;9245604.0;8862799.0;1202459.0;2397422.0;1018524.0;8715468.0
127;299508918898419000.0;14685967.0;-.099;GALAXY;STARFORMING;2343734.0;4453191.0;4930866.0;1584377.0;3162446.0;9656131.0
128;299509193306564000.0;14685676.0;-.274;GALAXY;STARFORMING;1466773.0;3923985.0;9837974.0;1393983.0;1856175.0;4084654.0
129;299509193776326000.0;14685676.0;-.274;GALAXY;STARBURST;1685709.0;5358604.0;1116831.0;1638062.0;2196995.0;9332932.0
130;299509468184471000.0;14681199.0;-.190;GALAXY;;1828922.0;6958135.0;1538571.0;1232143.0;-.843;2493546.0
131;299509468654233000.0;14676078.0;.016;GALAXY;;1232337.0;1848777.0;1195827.0;526061.0;1279974.0;2976959.0
132;299509743532140000.0;14690232.0;-.314;GALAXY;;2380653.0;9502232.0;6839128.0;1368547.0;.444;6622087.0
133;299510017940285000.0;14675599.0;-.168;GALAXY;;2510957.0;6294763.0;1790918.0;94863.0;5021335.0;1060302.0
134;299510018410047000.0;14677711.0;-.242;GALAXY;;4677467.0;1648119.0;4215663.0;2088102.0;6719137.0;1534593.0
135;299510292818192000.0;14689733.0;-.186;GALAXY;;-2177346.0;1247039.0;-1128755.0;-4238069.0;.0;8970624.0
136;299510293287954000.0;14689733.0;-.186;GALAXY;;-8100654.0;4177458.0;3217668.0;.129;.0;1003801.0
137;299510567696099000.0;14686816.0;-.487;GALAXY;;5435191.0;1099446.0;6638898.0;26918.0;1102527.0;845767.0
138;299510568165861000.0;14680914.0;.026;GALAXY;;4325668.0;-5193637.0;2462955.0;5141914.0;990361.0;9209621.0
139;299510842574006000.0;14685967.0;-.099;GALAXY;STARFORMING;2229027.0;4039793.0;461045.0;1587763.0;3753897.0;1033016.0
140;299510843043768000.0;14675599.0;-.168;GALAXY;;1900019.0;1819056.0;4570097.0;7437778.0;3168026.0;-.341
141;299511117451913000.0;14676078.0;.016;GALAXY;;1198734.0;2318227.0;8125397.0;5698891.0;1925231.0;774175.0
142;299511117921675000.0;14681199.0;-.190;GALAXY;BROADLINE;1628403.0;7331618.0;2504931.0;150534.0;5712928.0;5201284.0
143;299511392329820000.0;14680914.0;.026;GALAXY;;3039342.0;7186827.0;1525223.0;5558768.0;1214754.0;-.218
144;299511667207727000.0;14623485.0;-11527694.0;GALAXY;STARBURST;6156885.0;1155547.0;4701003.0;1862628.0;8245193.0;1910643.0
145;299511667677489000.0;14611835.0;-.868;GALAXY;STARFORMING;2042957.0;3990464.0;1936009.0;1074403.0;2443758.0;6817031.0
146;299511942085634000.0;14607916.0;-11580268.0;GALAXY;;1455975.0;1139784.0;1155203.0;4750867.0;1864959.0;2465119.0
147;299511942555396000.0;14617616.0;-.982;STAR;A0;1868794.0;8441267.0;2216991.0;-1418795.0;2883721.0;2577199.0
148;299512216963540000.0;14623657.0;-11192325.0;GALAXY;;638084.0;3670644.0;-2778661.0;5743469.0;.567;-1426607.0
149;299512217433303000.0;14609369.0;-.793;GALAXY;BROADLINE;3861879.0;1018753.0;1881992.0;5158831.0;1600938.0;-.430
150;299512491841447000.0;14617616.0;-.982;STAR;A0;-158549.0;-.122;.273;-.356;.360;4288954.0
151;299512492311209000.0;14609344.0;-10081668.0;GALAXY;;5723953.0;216508.0;2348449.0;-2915958.0;-2010586.0;.405
152;299512766719354000.0;14624259.0;-.763;GALAXY;STARBURST;4770441.0;141.890;5493646.0;4162635.0;293121.0;6559244.0
153;299512767189116000.0;14623657.0;-11192325.0;GALAXY;;5516133.0;1499598.0;-1791994.0;7476836.0;1762326.0;.132
154;299513041597261000.0;14619262.0;-.688;GALAXY;STARFORMING;2066012.0;6229974.0;2134362.0;1194616.0;1866521.0;.986
155;299513042067023000.0;14612796.0;-11897714.0;GALAXY;;3837203.0;1033879.0;437667.0;1823345.0;5925146.0;2037837.0
156;299513316475168000.0;14613033.0;-.659;STAR;OB;5299219.0;1314305.0;-.425;3702044.0;2049245.0;-.182
157;299513316944930000.0;14623485.0;-11527694.0;GALAXY;STARBURST;6259243.0;1175592.0;5188348.0;1875996.0;8295983.0;2294478.0
158;299513866230982000.0;14600779.0;-.642;GALAXY;STARBURST;21890.450;6294.010;34156.340;2371074.0;4114301.0;1522562.0
159;299513866700744000.0;14607916.0;-11580268.0;GALAXY;;-4680647.0;3453751.0;2613924.0;2233126.0;.352;-1799198.0
160;299514141108889000.0;14609344.0;-10081668.0;GALAXY;;1763926.0;1566327.0;3498422.0;-3067842.0;-.212;-.850
161;299514141578651000.0;14614358.0;-.742;GALAXY;;1454265.0;1114434.0;3601662.0;1550976.0;1842945.0;-3402264.0
162;299514415986796000.0;14601189.0;-.975;GALAXY;;-.461;-.461;-341969.0;9465975.0;.0;635006900000000.0
163;299514416456558000.0;14601189.0;-.975;GALAXY;;2030031.0;-.050;545344.0;.025;.0;.0
164;299514690864703000.0;14609369.0;-.793;GALAXY;;3183683.0;5094203.0;1600903.0;5065115.0;5736133.0;3165775.0
165;299514966212372000.0;14624259.0;-.763;GALAXY;STARBURST;4760201.0;1464158.0;5504642.0;4650169.0;2920604.0;8604175.0
166;299515240620517000.0;14611835.0;-.868;GALAXY;STARFORMING;2021996.0;42259.0;1906965.0;9719388.0;2691649.0;3546632.0
167;299515241090279000.0;14607944.0;-.681;GALAXY;;2179977.0;1324257.0;6990156.0;-4704806.0;-.848;-3833093.0
168;299515515498424000.0;14607944.0;-.681;GALAXY;;2529556.0;186378.0;320861.0;-3313308.0;2284581.0;4857831.0
169;299515515968186000.0;146.030;-.658;STAR;A0p;1772304.0;1154205.0;-.196;.564;-1407233.0;1921363.0
170;299515790376331000.0;146.030;-.658;STAR;A0p;1461501.0;1078814.0;-2032474.0;1347902.0;-2615027.0;.486
171;299515790846093000.0;14626033.0;-.941;GALAXY;;2894058.0;3759244.0;6765201.0;6387108.0;.0;1159002.0
172;299516065254238000.0;14613557.0;-.682;GALAXY;;2476022.0;.790;1957506.0;4331727.0;.521;388695.0
173;299516065724000000.0;14613557.0;-.682;GALAXY;;7464187.0;-.192;3927718.0;1732114.0;126098.0;-.287
174;299516340132145000.0;14612796.0;-11897714.0;GALAXY;;3029305.0;6132284.0;100227.0;232929.0;6537297.0;2362352.0
175;299516340601907000.0;14613033.0;-.659;STAR;OB;4476884.0;1395769.0;-4240639.0;3778368.0;2471474.0;1160402.0
176;299516615010052000.0;14626033.0;-.941;GALAXY;;3456072.0;.641;.0;1464462.0;.0;2593439.0
177;299516615479814000.0;14619262.0;-.688;GALAXY;STARBURST;1981692.0;5740349.0;1557897.0;9423077.0;1639568.0;1986938.0
178;299516889887959000.0;14614358.0;-.742;GALAXY;;4069358.0;-4063279.0;-1310199.0;8800806.0;.0;3399183.0
179;299516890357721000.0;14600779.0;-.642;GALAXY;STARBURST;18835.120;5755302.0;31517.640;2195181.0;3866843.0;1405447.0
180;299517164765865000.0;14661904.0;-.434;GALAXY;STARFORMING;3037175.0;1035782.0;1426857.0;4413879.0;5393132.0;1658593.0
181;299517439643772000.0;14655842.0;-.197;GALAXY;;.0;.0;.0;.0;.0;.0
182;299517440113534000.0;14657562.0;-.291;GALAXY;;4340881.0;9935477.0;2022067.0;182686.0;2980596.0;-1328014.0
183;299517714521679000.0;14674174.0;-.525;GALAXY;AGN;1670265.0;402838.0;5639861.0;1284151.0;2711935.0;7615059.0
184;299517714991441000.0;14659449.0;-.133;GALAXY;STARFORMING;7640859.0;1531487.0;1230203.0;1757924.0;1508073.0;-.971
185;299517989399586000.0;14660365.0;-.191;GALAXY;STARFORMING;2975951.0;7065676.0;1436026.0;1029631.0;2729667.0;.0
186;299517989869348000.0;14674174.0;-.525;GALAXY;STARFORMING;1746208.0;3986888.0;688668.0;1299966.0;2654523.0;5741499.0
187;299518264277493000.0;1467517.0;-.408;GALAXY;STARBURST;1425261.0;3555628.0;2427913.0;3822177.0;2025497.0;4614722.0
188;299518264747255000.0;14661904.0;-.434;GALAXY;STARFORMING;2887176.0;9755373.0;1358967.0;4389219.0;5144818.0;1209055.0
189;299518539155400000.0;14662966.0;-.466;GALAXY;STARFORMING;1393886.0;3709747.0;3707362.0;1114033.0;4919392.0;2884406.0
190;299518539625162000.0;14662966.0;-.466;GALAXY;AGN;1435105.0;2848076.0;3311293.0;1169966.0;5012525.0;1628823.0
191;299518814033307000.0;14649052.0;-.369;GALAXY;STARFORMING;5483916.0;1092574.0;2871963.0;2489967.0;747152.0;2116496.0
192;299518814503069000.0;14649052.0;-.369;GALAXY;STARFORMING;5557532.0;1113009.0;3462197.0;2560729.0;7575684.0;2492998.0
193;299519088911214000.0;14669355.0;-.387;GALAXY;;.0;2413458.0;6510519.0;.0;.0;-3534569.0
194;299519089380976000.0;1467517.0;-.408;GALAXY;STARBURST;1311788.0;3331961.0;2105195.0;3591024.0;1828083.0;3385272.0
195;299519363789121000.0;14673712.0;-.252;GALAXY;;2317679.0;1690869.0;1580945.0;1637264.0;1109204.0;7917487.0
196;299519364258883000.0;14669572.0;-.287;GALAXY;;1948706.0;1543558.0;-2168008.0;2632212.0;-1314964.0;1647066.0
197;299519638667028000.0;14657562.0;-.291;GALAXY;;4497949.0;1166746.0;-.763;1640369.0;6069345.0;2272864.0
198;299519639136790000.0;14664357.0;-.331;GALAXY;;8598437.0;-1380311.0;1143473.0;1562831.0;2162294.0;6511316.0
199;299519913544935000.0;14663489.0;-.192;GALAXY;;1006933.0;-3504199.0;5846657.0;-1800759.0;.113;2820328.0
200;299519914014697000.0;14660365.0;-.191;GALAXY;STARFORMING;290141.0;6558004.0;111799.0;9671239.0;233943.0;2340104.0
201;299520188422842000.0;14672901.0;.027;GALAXY;;3221192.0;1188226.0;1089211.0;1120291.0;-2891845.0;-3149796.0
202;299520188892604000.0;14663068.0;.071;GALAXY;;3348396.0;4401685.0;2131228.0;323471.0;1609972.0;7725523.0
203;299520463300749000.0;14664357.0;-.331;GALAXY;;1063439.0;-7361247.0;7347585.0;1885762.0;8224317.0;3435697.0
204;299520463770511000.0;14660806.0;.048;GALAXY;STARFORMING;1200885.0;3291386.0;9526958.0;4692726.0;1654677.0;6191783.0
205;299520738178656000.0;14666136.0;-.103;GALAXY;;5618715.0;1163949.0;7962362.0;2167172.0;1206474.0;.990
206;299520738648418000.0;14660631.0;-.213;GALAXY;;1405096.0;2899303.0;2684711.0;5151323.0;1473748.0;1259334.0
207;299521013056563000.0;14674794.0;-.268;GALAXY;;1677969.0;4810369.0;-3501162.0;1526845.0;4919837.0;.837
208;299521013526325000.0;14672901.0;.027;GALAXY;;8163027.0;1153379.0;9970415.0;9067859.0;.745;9588708.0
209;299521287934470000.0;14659449.0;-.133;GALAXY;STARFORMING;8099186.0;1627893.0;1236513.0;1320481.0;1338651.0;3353331.0
210;299521288404232000.0;14674794.0;-.268;GALAXY;;9297299.0;3870022.0;.898;8942874.0;614647.0;1132913.0
211;299521562812377000.0;14669572.0;-.287;GALAXY;;4415884.0;-2119733.0;-1947745.0;2027515.0;.633;2751631.0
212;299521563282139000.0;14663489.0;-.192;GALAXY;;5741846.0;1037798.0;1032188.0;5747033.0;3700824.0;-4378474.0
213;299521837690284000.0;14663068.0;.071;GALAXY;;316723.0;3193587.0;2475924.0;4090407.0;1388495.0;8918427.0
214;299521838160046000.0;14655842.0;-.197;STAR;L1;.0;.0;.0;.0;.0;.0
215;299522112568190000.0;14660631.0;-.213;GALAXY;STARFORMING;1564765.0;2925476.0;7245886.0;6299851.0;1631223.0;7538908.0
216;299522113037953000.0;14673712.0;-.252;GALAXY;;2408124.0;2381827.0;8979112.0;151077.0;1101786.0;.561
217;299522387446097000.0;14660806.0;.048;GALAXY;STARFORMING;1183676.0;3145549.0;9910617.0;4651873.0;177835.0;-.128
